-1	-1	15	446	586	446	738	15	446	738	592	738	446	738	446	738	154	738	16	446	592	724	592	446	592	154	722	300	592	300	720	592	15	-1	426	592	738	446	738	446	738	15	738	446	738	446	738	712	592	738	446	592	446	592	154	708	-1	446	592	154	592	446	738	154	446	154	446	-1	702	-1	446	300	700	-1	446	-1	552	446	592	15	738	112	592	300	592	694	592	300	592	692	154	592	300	252	300	-1	592	446	300	154	300	446	540	300	-1	446	684	446	10	446	682	738	446	738	680	738	-1	446	738	532	592	300	-1	592	-1	-1	446	592	154	592	-1	672	446	15	592	446	592	-1	11	592	668	300	-1	154	520	446	-1	446	518	-1	446	7	738	516	-1	154	592	660	738	738	154	-1	-1
-1	-1	-1	-1	732	-1	-1	-1	-1	730	13	16	-1	728	-1	16	15	726	-1	16	-1	286	-1	-1	-1	-1	284	-1	15	-1	-1	-1	-1	-1	718	-1	11	-1	570	-1	15	-1	-1	130	-1	-1	-1	566	-1	15	-1	564	-1	10	-1	562	-1	9	-1	706	-1	-1	15	-1	558	-1	16	-1	556	-1	15	-1	408	-1	16	-1	-1	-1	-1	-1	-1	696	-1	-1	-1	256	-1	-1	-1	546	-1	14	-1	544	-1	14	-1	-1	542	-1	-1	-1	248	-1	-1	-1	538	-1	12	-1	244	-1	-1	16	242	-1	-1	-1	-1	678	-1	-1	-1	530	-1	13	-1	674	-1	-1	-1	526	-1	-1	-1	300	670	-1	300	-1	84	-1	6	-1	666	-1	8	592	664	-1	10	592	-1	662	-1	-1	-1	76	-1	-1	-1	-1	-1
-1	-1	-1	9	10	11	13	16	-1	584	-1	38	-1	582	-1	-1	16	580	17	-1	-1	724	-1	17	13	16	18	19	19	-1	20	-1	21	20	426	22	16	23	716	23	23	24	24	714	25	25	26	712	26	27	27	710	28	16	29	708	-1	31	28	31	122	32	29	-1	704	30	26	31	35	27	36	28	700	37	34	38	698	39	36	40	40	41	41	15	42	548	43	-1	44	108	44	-1	46	690	-1	46	-1	47	29	37	14	38	30	39	31	40	32	41	-1	42	98	51	43	52	680	54	53	54	-1	532	55	7	56	676	57	-1	58	528	60	59	16	60	-1	61	44	62	45	63	-1	46	33	47	34	48	66	35	67	36	518	37	51	69	52	38	66	7	71	660	72	14	73	-1	68
-1	-1	16	-1	1	12	13	16	-1	730	13	-1	14	728	-1	15	-1	726	16	14	-1	578	-1	-1	17	18	576	-1	19	-1	-1	20	16	-1	572	-1	-1	13	132	22	-1	23	276	-1	-1	11	-1	566	-1	-1	-1	418	-1	-1	-1	562	-1	15	-1	560	-1	-1	-1	-1	558	-1	14	-1	702	-1	16	-1	116	-1	9	-1	-1	-1	12	16	-1	550	-1	-1	-1	110	-1	-1	-1	546	-1	-1	-1	544	-1	-1	-1	-1	250	-1	15	-1	248	-1	-1	-1	538	-1	11	-1	536	-1	-1	-1	242	-1	-1	14	-1	678	-1	11	-1	530	302	-1	-1	90	-1	-1	11	526	-1	16	10	-1	86	-1	12	-1	522	-1	-1	-1	520	-1	12	-1	664	-1	5	-1	78	-1	302	-1	300	76	-1	9	-1	-1	-1
-1	302	-1	-1	586	-1	448	594	448	740	302	740	14	740	594	740	-1	740	594	740	594	740	-1	594	740	302	594	-1	594	-1	720	-1	594	594	448	740	594	740	716	740	594	740	594	714	740	13	740	712	740	594	740	710	594	302	594	708	594	14	594	414	594	302	594	156	448	594	448	594	448	594	17	448	554	448	17	448	552	740	594	302	740	302	740	594	448	594	448	594	448	108	156	448	594	690	-1	15	594	302	542	594	448	156	448	-1	448	-1	246	-1	448	-1	448	302	-1	17	680	448	448	302	-1	532	-1	-1	448	238	-1	14	302	528	448	302	-1	448	-1	302	448	-1	670	448	11	-1	668	594	7	156	82	448	9	-1	518	-1	448	-1	740	-1	302	302	302	740	740	740	156	-1	-1
-1	-1	-1	17	294	-1	-1	17	-1	730	-1	-1	-1	728	-1	-1	16	726	-1	17	-1	578	-1	16	14	-1	722	-1	14	-1	282	-1	16	-1	572	-1	-1	17	424	-1	16	11	-1	568	-1	17	-1	420	-1	-1	-1	418	-1	15	17	416	-1	-1	17	560	-1	-1	-1	-1	266	-1	17	-1	556	-1	13	-1	14	-1	13	-1	406	-1	15	-1	-1	550	-1	14	-1	402	-1	-1	-1	546	-1	15	-1	252	-1	11	-1	-1	104	-1	13	594	540	594	16	594	684	-1	13	-1	536	-1	16	-1	242	-1	-1	-1	740	594	740	594	-1	594	740	14	-1	236	-1	9	594	88	594	17	-1	594	-1	-1	-1	-1	522	-1	-1	-1	520	-1	10	-1	-1	-1	-1	8	224	-1	4	-1	-1	594	448	302	-1	-1	-1
-1	-1	17	0	732	586	-1	13	-1	584	14	-1	-1	15	-1	13	-1	434	17	-1	18	724	14	-1	18	15	430	-1	19	-1	20	-1	13	21	426	22	-1	23	716	-1	26	17	27	714	-1	12	-1	566	-1	17	-1	564	-1	15	-1	562	-1	14	-1	414	28	12	-1	29	558	30	15	31	-1	32	18	33	554	34	10	-1	552	-1	-1	17	-1	258	-1	16	-1	548	-1	14	-1	-1	-1	15	-1	544	-1	16	-1	542	250	-1	16	50	248	-1	15	-1	246	-1	14	12	244	-1	-1	-1	534	-1	15	9	-1	240	-1	-1	-1	530	-1	10	-1	528	-1	-1	12	234	-1	-1	11	-1	86	-1	13	-1	-1	-1	13	-1	82	-1	10	-1	518	-1	-1	8	78	-1	-1	-1	302	514	-1	-1	-1	-1	-1
-1	-1	-1	12	14	13	16	17	-1	-1	-1	16	-1	582	-1	16	15	580	-1	14	15	578	16	19	17	20	18	20	16	21	18	22	14	-1	572	21	18	21	22	22	-1	12	-1	568	24	24	25	420	26	-1	27	27	27	28	29	708	30	15	-1	560	-1	32	17	33	33	24	18	25	264	26	36	36	37	37	38	38	39	39	40	40	-1	550	41	16	42	402	43	16	44	546	45	45	46	46	47	47	48	48	49	-1	27	-1	28	36	29	37	684	30	51	31	536	53	53	54	54	55	55	12	-1	532	57	57	58	-1	58	15	59	40	60	41	61	62	62	32	42	63	232	64	33	65	34	44	35	45	36	46	37	47	69	38	48	66	49	-1	39	13	69	73	-1	74	-1	-1	-1
-1	-1	-1	18	-1	440	-1	-1	-1	730	-1	13	-1	728	-1	15	-1	726	-1	16	-1	432	-1	17	-1	-1	430	-1	-1	-1	428	-1	-1	-1	426	-1	-1	12	570	-1	17	-1	-1	422	16	18	-1	566	-1	11	-1	564	-1	18	-1	562	-1	-1	10	414	-1	15	-1	-1	558	-1	9	-1	556	-1	17	-1	554	-1	18	14	-1	-1	-1	18	-1	-1	-1	15	-1	548	-1	13	-1	-1	-1	12	9	544	-1	12	-1	542	250	16	14	-1	248	-1	17	-1	538	-1	13	304	244	304	10	-1	304	-1	304	-1	304	386	-1	12	-1	530	-1	-1	-1	528	-1	18	-1	13	-1	13	-1	-1	86	12	14	-1	84	-1	-1	-1	82	-1	11	-1	-1	-1	-1	9	78	-1	-1	-1	-1	222	-1	-1	-1	-1	-1
-1	450	18	450	304	586	-1	18	742	596	742	17	742	582	596	742	596	742	596	742	450	742	304	742	19	742	576	596	742	596	742	450	742	450	596	304	596	742	596	742	450	742	450	742	450	596	742	596	742	18	742	450	596	742	596	708	596	15	596	-1	450	13	18	-1	304	450	158	450	410	450	19	304	450	304	450	742	552	-1	596	-1	742	596	742	596	158	596	-1	450	596	158	596	16	-1	252	596	15	450	-1	450	-1	17	450	540	450	450	450	100	450	15	-1	536	-1	18	450	534	742	596	742	450	742	15	450	742	450	742	15	450	450	-1	16	450	234	158	450	12	-1	524	158	742	158	522	158	14	450	520	450	14	-1	450	-1	158	742	516	-1	5	-1	450	742	742	742	-1	-1	-1
-1	-1	15	19	-1	732	15	19	-1	292	-1	15	-1	728	-1	18	-1	288	-1	19	-1	578	-1	-1	16	-1	284	16	12	-1	428	-1	15	14	572	-1	13	-1	570	-1	-1	-1	-1	276	-1	19	-1	566	-1	-1	-1	564	-1	19	-1	562	-1	16	19	560	414	18	-1	-1	266	-1	19	-1	556	-1	14	-1	408	-1	19	-1	-1	-1	14	-1	-1	550	14	18	-1	402	-1	17	-1	546	-1	-1	-1	544	-1	-1	17	542	104	12	-1	-1	248	16	18	-1	246	-1	4	9	244	-1	-1	18	242	-1	16	13	-1	-1	-1	-1	-1	530	-1	304	-1	528	304	19	-1	88	-1	19	-1	-1	86	-1	15	-1	84	-1	14	-1	228	-1	12	-1	372	-1	6	-1	78	-1	-1	8	-1	-1	-1	13	-1	-1	-1
-1	-1	19	10	2	11	11	18	14	584	-1	18	15	15	-1	15	16	580	17	17	14	432	18	19	19	20	20	-1	21	-1	22	22	19	23	-1	24	17	-1	25	22	26	23	-1	568	24	15	25	25	26	19	27	22	28	28	-1	708	30	30	17	31	122	32	19	33	558	34	27	27	33	28	20	29	554	30	38	36	552	37	40	19	-1	41	32	42	40	548	41	18	42	400	43	15	44	106	44	13	45	250	46	45	31	-1	32	-1	33	31	34	32	14	33	50	34	51	35	46	52	47	14	-1	532	-1	55	49	56	50	11	51	58	52	-1	59	14	54	35	60	524	232	36	34	-1	37	-1	62	36	520	38	64	-1	38	39	66	10	40	57	41	39	304	514	-1	-1	60	-1	-1
-1	-1	-1	18	13	732	12	14	-1	292	-1	42	-1	582	14	17	-1	288	-1	20	-1	578	-1	17	19	-1	576	16	13	19	-1	-1	16	19	572	20	14	16	21	-1	18	15	-1	276	-1	11	-1	128	-1	-1	-1	564	-1	20	-1	562	-1	16	-1	560	-1	14	19	-1	266	-1	20	-1	556	-1	16	-1	408	-1	20	-1	114	-1	17	18	-1	550	-1	-1	-1	402	-1	10	-1	546	-1	-1	-1	544	-1	16	-1	-1	104	-1	-1	-1	540	15	19	-1	-1	-1	16	-1	244	-1	19	19	242	-1	-1	18	-1	-1	16	11	-1	-1	-1	16	-1	236	-1	18	-1	234	-1	20	13	-1	86	-1	14	-1	230	-1	9	-1	228	-1	13	-1	-1	-1	7	-1	78	-1	6	9	-1	76	-1	13	-1	-1	-1
-1	-1	20	452	-1	598	744	20	744	584	744	452	598	744	452	16	744	598	744	18	744	598	744	598	744	598	744	452	744	306	598	306	452	15	452	-1	744	17	744	598	744	452	598	744	598	744	598	744	598	744	744	306	598	744	452	744	452	744	452	160	414	452	306	160	558	160	452	-1	452	306	21	306	554	-1	452	-1	552	452	20	744	306	452	598	452	598	548	598	13	452	400	160	19	598	106	160	744	452	250	452	13	14	306	102	452	18	452	452	452	15	-1	98	452	-1	306	452	306	15	452	452	240	-1	452	-1	92	452	17	160	528	160	452	160	-1	452	160	14	524	-1	452	598	-1	-1	306	744	-1	-1	-1	744	452	452	-1	452	-1	224	-1	9	-1	-1	744	452	598	-1	-1	-1
-1	-1	-1	17	-1	732	-1	20	-1	730	16	19	-1	582	-1	18	-1	580	-1	21	-1	140	578	18	18	-1	576	-1	14	-1	282	17	17	-1	572	-1	15	-1	424	-1	20	17	-1	276	-1	12	-1	128	16	12	-1	418	-1	17	-1	416	-1	-1	18	268	-1	20	20	-1	266	14	21	-1	556	-1	17	-1	-1	-1	17	-1	406	-1	16	19	-1	550	15	18	-1	-1	-1	12	452	546	-1	452	-1	252	-1	-1	-1	-1	104	-1	19	-1	540	-1	-1	-1	538	-1	-1	-1	244	-1	598	744	242	744	14	744	-1	678	744	12	598	-1	598	12	598	236	-1	744	19	526	-1	744	6	86	-1	-1	15	-1	522	-1	160	-1	520	-1	9	-1	518	-1	-1	8	516	160	14	-1	598	598	744	306	-1	-1	-1
-1	-1	21	9	-1	586	14	21	14	584	13	15	-1	14	16	17	15	434	-1	16	18	432	14	17	18	15	19	17	20	18	21	19	20	22	426	23	-1	24	570	-1	25	18	-1	422	26	21	27	566	-1	18	-1	564	-1	21	-1	562	-1	21	18	560	28	15	29	33	30	34	31	-1	-1	32	22	33	554	34	21	35	39	36	40	17	-1	41	38	17	39	402	40	14	41	-1	-1	46	43	544	-1	14	47	542	48	45	49	50	36	11	37	-1	246	27	17	28	43	-1	9	11	45	47	46	48	-1	94	49	57	-1	58	39	19	51	528	47	10	48	40	-1	41	15	-1	49	42	29	-1	43	56	44	-1	45	-1	57	46	80	34	58	47	-1	59	-1	60	-1	61	-1	-1	62	-1	-1
-1	-1	17	8	12	13	13	21	-1	-1	-1	20	14	582	-1	15	19	580	16	19	18	17	578	18	19	19	576	-1	19	18	282	20	18	21	20	21	22	18	424	23	16	21	24	568	13	25	-1	420	27	21	27	418	28	19	18	416	30	30	31	31	32	21	21	32	33	33	19	35	556	36	21	37	262	34	37	14	552	-1	21	18	-1	404	-1	-1	43	548	44	14	-1	546	-1	15	-1	252	-1	17	18	104	-1	-1	20	-1	-1	16	12	51	38	17	16	52	-1	-1	21	11	54	-1	55	10	-1	56	17	13	50	384	-1	13	-1	59	-1	60	-1	526	61	54	62	524	63	-1	64	-1	522	-1	65	-1	520	-1	15	-1	518	-1	-1	9	516	-1	69	-1	70	306	71	14	-1	-1	-1
-1	-1	22	20	-1	148	-1	22	-1	730	17	454	-1	454	-1	454	21	454	-1	17	454	-1	454	-1	454	-1	454	18	15	-1	428	-1	-1	21	572	-1	16	19	570	-1	17	18	-1	422	-1	22	-1	566	-1	13	-1	564	-1	22	-1	562	-1	22	-1	268	560	11	19	-1	558	-1	22	454	-1	454	14	454	554	-1	22	21	-1	-1	11	-1	-1	550	16	17	-1	402	-1	-1	-1	254	-1	10	454	544	454	9	16	396	-1	-1	17	-1	248	-1	21	-1	246	-1	19	308	244	308	-1	12	96	-1	308	-1	308	240	308	19	162	530	308	9	162	528	162	12	-1	234	-1	-1	-1	86	-1	-1	8	-1	84	10	17	-1	82	-1	10	-1	-1	-1	9	-1	-1	-1	308	308	308	-1	162	14	-1	-1	-1
454	-1	22	19	454	586	454	19	600	746	17	746	162	746	-1	18	746	600	746	20	746	18	746	20	746	-1	746	308	20	746	574	746	20	746	426	746	-1	454	746	454	746	19	746	568	746	14	746	420	600	746	-1	746	162	746	20	454	746	454	746	162	746	22	454	-1	162	15	20	-1	410	-1	23	-1	454	746	454	746	552	454	746	454	746	404	746	454	746	548	746	15	454	400	454	-1	16	106	-1	162	746	162	454	21	16	-1	540	-1	9	-1	454	454	17	-1	454	-1	454	746	-1	746	16	600	746	94	746	11	746	454	-1	746	454	236	454	746	-1	526	-1	16	454	524	-1	454	600	746	522	9	11	-1	520	162	454	-1	518	-1	454	600	-1	-1	162	454	454	746	746	15	-1	-1	-1
-1	-1	-1	21	-1	732	22	-1	-1	730	13	23	-1	728	-1	-1	20	142	15	23	-1	14	578	-1	20	15	284	-1	16	-1	428	17	19	-1	572	-1	17	-1	-1	-1	-1	19	-1	422	-1	-1	-1	274	-1	14	-1	564	-1	11	21	562	-1	11	20	268	560	12	20	-1	558	-1	10	-1	556	-1	15	-1	554	-1	9	22	-1	-1	12	21	-1	550	-1	18	-1	402	-1	11	-1	546	-1	11	-1	252	-1	18	17	250	-1	-1	18	-1	-1	-1	22	-1	-1	18	-1	20	244	-1	22	22	242	-1	-1	11	-1	678	13	20	-1	530	-1	-1	-1	528	-1	13	-1	234	-1	8	8	86	-1	-1	9	-1	84	-1	11	-1	82	-1	-1	-1	-1	-1	-1	-1	78	-1	15	8	-1	-1	15	-1	-1	-1	-1
-1	-1	0	8	11	12	14	23	18	438	15	20	15	582	16	16	20	580	-1	17	20	-1	18	19	20	-1	20	16	21	21	22	17	-1	23	21	24	-1	25	570	-1	26	20	27	568	28	23	29	566	30	20	27	31	28	-1	28	32	30	23	31	122	33	30	34	33	35	34	21	36	410	37	24	38	37	-1	25	39	552	39	22	40	-1	41	37	42	-1	548	-1	16	40	400	41	40	44	398	45	-1	20	46	41	8	42	48	43	49	44	50	45	51	10	46	52	-1	53	13	54	-1	55	43	-1	532	56	12	-1	57	-1	58	47	59	-1	47	60	48	61	49	62	524	63	50	28	64	51	65	52	66	53	67	4	54	518	33	69	34	70	55	71	-1	72	51	73	16	-1	-1	-1
-1	-1	-1	20	10	2	-1	23	-1	730	-1	22	46	728	-1	24	21	726	-1	24	-1	-1	578	21	21	18	284	-1	17	-1	428	-1	20	21	572	-1	18	-1	132	-1	18	20	-1	276	-1	15	-1	128	-1	15	-1	564	-1	12	20	562	-1	12	21	268	560	13	23	-1	266	11	24	-1	556	-1	16	-1	408	-1	10	-1	406	-1	-1	22	-1	550	11	19	-1	402	-1	12	-1	546	-1	-1	17	-1	-1	19	-1	104	-1	-1	19	-1	-1	-1	10	-1	-1	-1	-1	21	244	-1	8	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	530	-1	20	-1	90	-1	14	-1	526	310	9	9	86	-1	-1	10	-1	84	-1	310	-1	520	310	12	-1	-1	-1	-1	-1	78	-1	16	308	-1	-1	8	-1	-1	-1	-1
-1	-1	24	310	456	586	602	310	602	748	602	748	456	748	310	748	310	748	164	748	456	310	748	310	25	748	456	748	456	748	574	748	22	748	426	748	310	748	570	748	456	748	602	568	748	24	748	566	748	21	456	748	310	748	22	748	310	748	21	748	164	310	748	310	748	310	748	310	-1	748	25	748	554	748	24	748	552	748	13	748	164	310	748	310	748	548	748	17	456	400	456	748	310	398	310	10	18	456	310	9	18	310	394	310	23	310	456	310	11	456	-1	-1	456	748	96	748	310	12	602	532	602	456	-1	456	-1	310	456	528	-1	456	310	234	456	602	18	524	-1	456	748	164	-1	10	13	164	374	-1	456	456	518	748	456	-1	-1	164	-1	-1	456	748	748	17	-1	-1	-1
-1	-1	-1	21	-1	732	-1	24	-1	730	-1	23	21	728	14	25	22	15	-1	25	21	-1	578	22	22	-1	576	-1	18	-1	-1	-1	24	20	718	-1	19	20	132	-1	19	24	-1	276	-1	16	-1	128	-1	-1	21	418	-1	13	21	562	-1	13	22	-1	560	24	19	-1	-1	12	-1	-1	556	-1	-1	19	-1	-1	11	-1	406	-1	-1	23	-1	550	-1	-1	-1	256	-1	13	17	546	-1	18	18	-1	-1	20	-1	104	-1	-1	23	-1	102	-1	11	-1	100	-1	-1	-1	536	-1	9	14	388	-1	-1	748	-1	678	-1	13	602	-1	748	12	-1	236	-1	15	-1	526	-1	10	10	-1	-1	-1	602	-1	522	12	602	-1	520	602	5	-1	-1	-1	10	602	516	-1	17	456	-1	310	9	17	-1	-1	-1
-1	-1	25	-1	9	586	-1	24	-1	584	-1	-1	15	436	-1	21	24	726	17	-1	16	17	724	17	18	18	19	-1	19	20	720	21	21	22	426	23	-1	24	716	25	-1	26	-1	27	25	28	29	566	29	16	31	30	28	31	23	29	32	25	33	32	34	14	35	34	36	38	25	37	26	38	17	39	554	40	25	29	552	40	14	41	-1	42	12	20	43	548	44	41	45	400	-1	42	-1	544	-1	11	43	542	44	10	45	51	46	43	47	44	48	-1	32	-1	244	55	-1	56	534	57	45	58	386	59	-1	60	-1	530	61	8	62	528	63	49	-1	50	-1	51	19	524	52	33	53	34	54	69	55	-1	56	-1	37	57	51	55	-1	56	38	58	-1	39	310	59	-1	77	-1	78	-1
